"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Sentences";"Words";"Audience_age";"Audience_level";"Audience_size";"Full context";"Example source"
" ытс̀еторп ,̀ытсуп ̀ыдус";"ыт̀илс";"суды̀ пусты̀, протѐсты";"слѝты";", ";"ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:3"
" ,ыт̀илс ытс̀еторп ,̀ытсуп ̀ыдус";"нанг̀ото";"суды̀ пусты̀, протѐсты слѝты,";"ото̀гнан";" ";"кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:4"
" нанг̀ото ,ыт̀илс ытс̀еторп ,̀ытсуп ̀ыдус";"йинй̀арк";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан";"кра̀йний";" ";"а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:5"
" йинй̀арк нанг̀ото ,ыт̀илс ытс̀еторп ,̀ытсуп ̀ыдус";"к̀азотв̀а";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний";"а̀втоза̀к";", ";"ужѐ всем рю̀мочкѝ налѝты, у мно̀гих";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:6"
" ,к̀азотв̀а йинй̀арк нанг̀ото ,ыт̀илс ытс̀еторп ,̀ытсуп";"̀ежу";"пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к,";"ужѐ";" ";"всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:7"
" ̀ежу ,к̀азотв̀а йинй̀арк нанг̀ото ,ыт̀илс ытс̀еторп";"месв";"протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ";"всем";" ";"рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:8"
" месв ̀ежу ,к̀азотв̀а йинй̀арк нанг̀ото ,ыт̀илс";"̀икчом̀юр";"слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем";"рю̀мочкѝ";" ";"налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:9"
" ̀икчом̀юр месв ̀ежу ,к̀азотв̀а йинй̀арк нанг̀ото";"ыт̀илан";"ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ";"налѝты";", ";"у мно̀гих слё̀зы на̀ глаза̀х,";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:10"
" ,ыт̀илан ̀икчом̀юр месв ̀ежу ,к̀азотв̀а йинй̀арк";"у";"кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты,";"у";" ";"мно̀гих слё̀зы на̀ глаза̀х,";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:11"
" у ,ыт̀илан ̀икчом̀юр месв ̀ежу ,к̀азотв̀а";"хиг̀онм";"а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у";"мно̀гих";" ";"слё̀зы на̀ глаза̀х,";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:12"
" хиг̀онм у ,ыт̀илан ̀икчом̀юр месв ̀ежу";"ыз̀ёлс";"ужѐ всем рю̀мочкѝ налѝты, у мно̀гих";"слё̀зы";" ";"на̀ глаза̀х,";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:13"
" ыз̀ёлс хиг̀онм у ,ыт̀илан ̀икчом̀юр месв";"̀ан";"всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы";"на̀";" ";"глаза̀х,";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:14"
" ̀ан ыз̀ёлс хиг̀онм у ,ыт̀илан ̀икчом̀юр";"х̀азалг";"рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀";"глаза̀х";", ";"";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"суды̀ пусты̀, протѐсты слѝты, ото̀гнан кра̀йний а̀втоза̀к, ужѐ всем рю̀мочкѝ налѝты, у мно̀гих слё̀зы на̀ глаза̀х,";"e9eec00eef5c38908167bc1464473c01:6:15"
"";"тю̀уцнат";"";"танцу̀ют";" ";"па̀ры.";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"танцу̀ют па̀ры.";"e9eec00eef5c38908167bc1464473c01:7:0"
" тю̀уцнат";"ыр̀ап";"танцу̀ют";"па̀ры";". ";"";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"танцу̀ют па̀ры.";"e9eec00eef5c38908167bc1464473c01:7:1"
" ";"х̀А";"";"А̀х";", ";"вас мо̀жно?..";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"А̀х, вас мо̀жно?..";"e9eec00eef5c38908167bc1464473c01:8:0"
" ,х̀А ";"сав";"А̀х,";"вас";" ";"мо̀жно?..";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"А̀х, вас мо̀жно?..";"e9eec00eef5c38908167bc1464473c01:8:1"
" сав ,х̀А ";"онж̀ом";"А̀х, вас";"мо̀жно";"?.. ";"";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"А̀х, вас мо̀жно?..";"e9eec00eef5c38908167bc1464473c01:8:2"
"";"т̀ов-тоВ";"";"Вот-во̀т";", ";"и мѝр такѝм бы бы̀л, и";"Ю. Ф. Гуголев. «Пока над скомканной постелью...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Пока над скомканной постелью...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"10";"115";"";"";"";"Вот-во̀т, и мѝр такѝм бы бы̀л, и сча̀стье бы̀ло б та̀к возмо̀жно, но я̀, блядь, сло̀во по̀забы̀л.";"e9eec00eef5c38908167bc1464473c01:9:0"
